ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A2_061_Line_Y_1km,MOD11A2_061_Sample_X_1km,MOD11A2_061_LST_Day_1km,MOD11A2_061_QC_Day,MOD11A2_061_QC_Day_bitmask,MOD11A2_061_QC_Day_MODLAND,MOD11A2_061_QC_Day_MODLAND_Description,MOD11A2_061_QC_Day_Data_Quality_flag,MOD11A2_061_QC_Day_Data_Quality_flag_Description,MOD11A2_061_QC_Day_Emis_Error_flag,MOD11A2_061_QC_Day_Emis_Error_flag_Description,MOD11A2_061_QC_Day_LST_Error_Flag,MOD11A2_061_QC_Day_LST_Error_Flag_Description
chennainorth,13.15,80.28,2022-10-24,h25v07,821.0,980.0,307.66,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2022-11-01,h25v07,821.0,980.0,303.48,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2022-11-09,h25v07,821.0,980.0,302.74,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2022-11-17,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2022-11-25,h25v07,821.0,980.0,304.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2022-12-03,h25v07,821.0,980.0,305.28,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2022-12-11,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2022-12-19,h25v07,821.0,980.0,302.58,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2022-12-27,h25v07,821.0,980.0,303.1,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-01-01,h25v07,821.0,980.0,305.22,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2023-01-09,h25v07,821.0,980.0,303.98,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-01-17,h25v07,821.0,980.0,306.36,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-01-25,h25v07,821.0,980.0,304.8,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-02-02,h25v07,821.0,980.0,306.48,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-02-10,h25v07,821.0,980.0,306.9,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-02-18,h25v07,821.0,980.0,308.36,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-02-26,h25v07,821.0,980.0,308.5,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-03-06,h25v07,821.0,980.0,309.32,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-03-14,h25v07,821.0,980.0,307.3,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2023-03-22,h25v07,821.0,980.0,304.84,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-03-30,h25v07,821.0,980.0,307.56,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-04-07,h25v07,821.0,980.0,312.54,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-04-15,h25v07,821.0,980.0,310.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-04-23,h25v07,821.0,980.0,310.6,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-05-01,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-05-09,h25v07,821.0,980.0,311.58,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-05-17,h25v07,821.0,980.0,309.5,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-05-25,h25v07,821.0,980.0,309.66,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-06-02,h25v07,821.0,980.0,308.3,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-06-10,h25v07,821.0,980.0,310.8,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-06-18,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-06-26,h25v07,821.0,980.0,308.56,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-07-04,h25v07,821.0,980.0,307.86,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-07-12,h25v07,821.0,980.0,307.44,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2023-07-20,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-07-28,h25v07,821.0,980.0,308.66,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-08-05,h25v07,821.0,980.0,310.78,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-08-13,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-08-21,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-08-29,h25v07,821.0,980.0,309.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-09-06,h25v07,821.0,980.0,309.34,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2023-09-14,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-09-22,h25v07,821.0,980.0,303.64,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-09-30,h25v07,821.0,980.0,307.52,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-10-08,h25v07,821.0,980.0,309.48,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-10-16,h25v07,821.0,980.0,304.32,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-10-24,h25v07,821.0,980.0,309.76,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-11-01,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-11-09,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-11-17,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-11-25,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-12-03,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2023-12-11,h25v07,821.0,980.0,303.76,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-12-19,h25v07,821.0,980.0,304.66,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2023-12-27,h25v07,821.0,980.0,299.06,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-01-01,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-01-09,h25v07,821.0,980.0,303.64,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2024-01-17,h25v07,821.0,980.0,304.94,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-01-25,h25v07,821.0,980.0,304.62,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-02-02,h25v07,821.0,980.0,305.66,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-02-10,h25v07,821.0,980.0,305.84,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-02-18,h25v07,821.0,980.0,305.86,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-02-26,h25v07,821.0,980.0,308.24,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-03-05,h25v07,821.0,980.0,309.02,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-03-13,h25v07,821.0,980.0,307.34,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-03-21,h25v07,821.0,980.0,308.7,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-03-29,h25v07,821.0,980.0,308.88,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-04-06,h25v07,821.0,980.0,310.26,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-04-14,h25v07,821.0,980.0,309.2,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-04-22,h25v07,821.0,980.0,310.54,17.0,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-04-30,h25v07,821.0,980.0,309.46,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-05-08,h25v07,821.0,980.0,316.3,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2024-05-16,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-05-24,h25v07,821.0,980.0,310.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-06-01,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-06-09,h25v07,821.0,980.0,309.8,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-06-17,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-06-25,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-07-03,h25v07,821.0,980.0,308.32,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-07-11,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-07-19,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-07-27,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-08-04,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-08-12,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-08-20,h25v07,821.0,980.0,310.6,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-08-28,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-09-05,h25v07,821.0,980.0,305.8,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-09-13,h25v07,821.0,980.0,309.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-09-21,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-09-29,h25v07,821.0,980.0,305.58,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-10-07,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-10-15,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-10-23,h25v07,821.0,980.0,305.14,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-10-31,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-11-08,h25v07,821.0,980.0,298.74,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-11-16,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-11-24,h25v07,821.0,980.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennainorth,13.15,80.28,2024-12-02,h25v07,821.0,980.0,305.14,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-12-10,h25v07,821.0,980.0,302.68,145.0,0b10010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b10,Average LST error <= 3K
chennainorth,13.15,80.28,2024-12-18,h25v07,821.0,980.0,303.98,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennainorth,13.15,80.28,2024-12-26,h25v07,821.0,980.0,303.48,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2018-12-27,h25v07,845.0,979.0,0.0,2.0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-01-01,h25v07,845.0,979.0,303.18,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-01-09,h25v07,845.0,979.0,302.76,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-01-17,h25v07,845.0,979.0,302.26,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-01-25,h25v07,845.0,979.0,300.12,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-02-02,h25v07,845.0,979.0,305.4,81.0,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-02-10,h25v07,845.0,979.0,305.9,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-02-18,h25v07,845.0,979.0,308.72,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-02-26,h25v07,845.0,979.0,307.44,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-03-06,h25v07,845.0,979.0,309.78,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-03-14,h25v07,845.0,979.0,310.36,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-03-22,h25v07,845.0,979.0,311.82,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-03-30,h25v07,845.0,979.0,311.1,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-04-07,h25v07,845.0,979.0,311.3,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
chennaisouth,12.95,80.2,2019-04-15,h25v07,845.0,979.0,314.86,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-04-23,h25v07,845.0,979.0,313.1,0.0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
chennaisouth,12.95,80.2,2019-05-01,h25v07,845.0,979.0,309.44,65.0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
